Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
369 ,6 ,450 ,138 ,5 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,292.317078 ,0.000000 ,36.847557 ,35.894882 ,0.033778 ,0.022915 ,-0.871037 ,815.007812
370 ,6 ,442 ,140 ,5 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,291.768311 ,0.000000 ,37.151604 ,36.186649 ,0.028894 ,0.016470 ,-0.579269 ,813.093750
371 ,8 ,433 ,142 ,6 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,290.487823 ,0.000000 ,37.470131 ,36.477139 ,0.028894 ,0.016470 ,-0.288781 ,812.423828
372 ,7 ,427 ,143 ,5 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,290.914642 ,0.000000 ,37.774178 ,36.768051 ,0.033847 ,0.022862 ,0.002134 ,813.955078
373 ,5 ,419 ,146 ,3 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,292.439026 ,0.000000 ,38.078224 ,37.060490 ,0.028860 ,0.016496 ,0.294573 ,817.017578
374 ,6 ,416 ,149 ,6 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,293.353668 ,0.000000 ,38.382271 ,37.353844 ,0.023840 ,0.010158 ,0.587927 ,819.458008
375 ,7 ,411 ,152 ,6 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,295.182922 ,0.000000 ,38.686317 ,37.649029 ,0.028894 ,0.016470 ,0.883110 ,820.032227
376 ,8 ,403 ,155 ,5 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,296.280487 ,0.000000 ,38.975883 ,37.945309 ,0.028894 ,0.016470 ,1.179390 ,816.251953
377 ,5 ,397 ,154 ,5 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,296.585358 ,0.000000 ,39.265453 ,38.241894 ,0.028894 ,0.016470 ,1.475976 ,810.844727
378 ,7 ,389 ,156 ,5 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,297.012207 ,0.000000 ,39.555019 ,38.538906 ,0.028894 ,0.016470 ,1.772988 ,808.978516
379 ,7 ,385 ,157 ,6 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,295.182922 ,0.000000 ,39.859066 ,38.834087 ,0.023711 ,0.010262 ,2.068171 ,809.217773
380 ,6 ,377 ,158 ,7 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,293.780487 ,0.000000 ,40.163113 ,39.127869 ,0.028927 ,0.016442 ,2.361951 ,809.744141
381 ,6 ,372 ,159 ,8 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,291.829285 ,0.000000 ,40.452682 ,39.419697 ,0.028927 ,0.016442 ,2.653780 ,811.897461
382 ,7 ,363 ,159 ,5 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,289.695129 ,0.000000 ,40.756729 ,39.709393 ,0.023648 ,0.010317 ,2.943475 ,812.806641
383 ,5 ,357 ,158 ,6 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,288.902435 ,0.000000 ,41.075253 ,39.998295 ,0.023648 ,0.010317 ,3.232378 ,814.002930
384 ,5 ,357 ,159 ,7 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,290.000000 ,0.000000 ,41.364822 ,40.288296 ,0.023648 ,0.010317 ,3.522378 ,818.883789
385 ,0 ,344 ,154 ,5 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,290.853668 ,0.000000 ,41.683350 ,40.579147 ,0.023648 ,0.010317 ,3.813232 ,818.405273
386 ,8 ,342 ,160 ,9 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,291.829285 ,0.000000 ,41.972916 ,40.870979 ,0.023648 ,0.010317 ,4.105061 ,813.380859
387 ,7 ,337 ,160 ,10 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,293.292694 ,0.000000 ,42.276962 ,41.164272 ,0.018208 ,0.004334 ,4.398354 ,812.519531
388 ,7 ,331 ,160 ,10 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,293.963409 ,0.000000 ,42.581009 ,41.458233 ,0.012737 ,-0.001620 ,4.692317 ,810.461914
389 ,6 ,324 ,160 ,9 ,0 ,177.897949 ,-145.552856 ,16.172541 ,350.000000 ,289.568237 ,294.329285 ,0.000000 ,42.870579 ,41.752563 ,0.023739 ,0.010232 ,4.986647 ,807.160156
390 ,5 ,320 ,159 ,11 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,294.024384 ,0.000000 ,43.160145 ,42.046589 ,0.023739 ,0.010232 ,5.280671 ,806.442383
391 ,7 ,313 ,161 ,12 ,0 ,161.725403 ,-194.070480 ,-16.172541 ,350.000000 ,318.525055 ,293.048798 ,0.000000 ,43.478672 ,42.339638 ,0.012611 ,-0.001503 ,5.573720 ,807.495117
392 ,6 ,307 ,161 ,10 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,292.743896 ,0.000000 ,43.782719 ,42.632381 ,0.018206 ,0.004335 ,5.866464 ,810.796875
393 ,6 ,301 ,161 ,12 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,291.951233 ,0.000000 ,44.086765 ,42.924332 ,0.023832 ,0.010143 ,6.158415 ,814.816406
394 ,5 ,296 ,163 ,12 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,290.548798 ,0.000000 ,44.390812 ,43.214882 ,0.018176 ,0.004365 ,6.448964 ,819.792969
395 ,9 ,289 ,167 ,14 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,293.231720 ,0.000000 ,44.694859 ,43.508114 ,0.012488 ,-0.001383 ,6.742196 ,826.587891
396 ,8 ,290 ,166 ,17 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,294.756104 ,0.000000 ,44.998905 ,43.802868 ,0.018206 ,0.004335 ,7.036952 ,828.645508
397 ,5 ,282 ,166 ,18 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,295.670746 ,0.000000 ,45.288471 ,44.098541 ,0.018206 ,0.004335 ,7.332622 ,824.625977
398 ,5 ,277 ,166 ,19 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,295.243896 ,0.000000 ,45.578041 ,44.393784 ,0.018206 ,0.004335 ,7.627866 ,819.218750
399 ,5 ,272 ,168 ,19 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,294.817078 ,0.000000 ,45.882088 ,44.688602 ,0.012401 ,-0.001294 ,7.922683 ,812.375977
400 ,6 ,267 ,171 ,22 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,294.695129 ,0.000000 ,46.186134 ,44.983295 ,0.018236 ,0.004304 ,8.217379 ,805.533203
401 ,6 ,260 ,171 ,23 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,294.512207 ,0.000000 ,46.475700 ,45.277809 ,0.018236 ,0.004304 ,8.511890 ,801.944336
402 ,6 ,253 ,171 ,21 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,293.536591 ,0.000000 ,46.794228 ,45.571346 ,0.018236 ,0.004304 ,8.805428 ,801.609375
403 ,7 ,246 ,174 ,23 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,291.829285 ,0.000000 ,47.098274 ,45.863174 ,0.024159 ,0.009809 ,9.097257 ,804.145508
404 ,8 ,247 ,172 ,26 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,290.609772 ,0.000000 ,47.402321 ,46.153782 ,0.018207 ,0.004335 ,9.387866 ,808.834961
405 ,1 ,239 ,171 ,24 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,291.280487 ,0.000000 ,47.706367 ,46.445065 ,0.012225 ,-0.001106 ,9.679147 ,814.146484
406 ,7 ,239 ,179 ,28 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,294.207336 ,0.000000 ,47.995934 ,46.739273 ,0.012225 ,-0.001106 ,9.973354 ,817.591797
407 ,9 ,231 ,179 ,30 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,296.219513 ,0.000000 ,48.299980 ,47.035492 ,0.018263 ,0.004273 ,10.269574 ,816.874023
408 ,6 ,226 ,180 ,31 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,297.012207 ,0.000000 ,48.604027 ,47.332504 ,0.012197 ,-0.001074 ,10.566586 ,812.902344
409 ,5 ,224 ,180 ,33 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,297.317078 ,0.000000 ,48.893597 ,47.629822 ,0.012197 ,-0.001074 ,10.863903 ,809.504883
410 ,7 ,219 ,181 ,35 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,297.134155 ,0.000000 ,49.183167 ,47.926956 ,0.012197 ,-0.001074 ,11.161037 ,807.160156
411 ,7 ,212 ,184 ,38 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,296.341461 ,0.000000 ,49.501690 ,48.223297 ,0.012197 ,-0.001074 ,11.457378 ,805.916016
412 ,3 ,207 ,184 ,38 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,295.182922 ,0.000000 ,49.791260 ,48.518478 ,0.012197 ,-0.001074 ,11.752562 ,807.399414
413 ,5 ,202 ,186 ,39 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,293.170746 ,0.000000 ,50.109783 ,48.811649 ,0.012197 ,-0.001074 ,12.045732 ,809.313477
414 ,5 ,197 ,186 ,44 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,290.609772 ,0.000000 ,50.413830 ,49.102261 ,0.005965 ,-0.006227 ,12.336342 ,811.227539
415 ,12 ,194 ,192 ,45 ,0 ,194.070480 ,-161.725403 ,16.172541 ,350.000000 ,318.525055 ,289.512207 ,0.000000 ,50.732357 ,49.391773 ,0.018486 ,0.004009 ,12.625854 ,814.529297
416 ,8 ,194 ,191 ,50 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,290.487823 ,0.000000 ,51.021923 ,49.682259 ,0.018486 ,0.004009 ,12.916342 ,816.874023
417 ,7 ,187 ,191 ,49 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,292.073181 ,0.000000 ,51.340450 ,49.974335 ,0.018486 ,0.004009 ,13.208415 ,816.060547
418 ,7 ,183 ,191 ,53 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,293.902435 ,0.000000 ,51.658974 ,50.268234 ,0.018486 ,0.004009 ,13.502317 ,813.955078
419 ,8 ,180 ,194 ,56 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,294.390259 ,0.000000 ,51.963020 ,50.562626 ,0.012117 ,-0.000973 ,13.796708 ,813.620117
420 ,7 ,174 ,195 ,58 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,295.548798 ,0.000000 ,52.281544 ,50.858173 ,0.012117 ,-0.000973 ,14.092257 ,814.337891
421 ,9 ,172 ,196 ,61 ,0 ,177.897949 ,-145.552856 ,16.172541 ,350.000000 ,289.568237 ,297.256104 ,0.000000 ,52.571114 ,51.155430 ,0.024960 ,0.008856 ,14.389513 ,813.907227
422 ,8 ,165 ,197 ,63 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,298.902435 ,0.000000 ,52.860683 ,51.454334 ,0.024960 ,0.008856 ,14.688416 ,813.715820
423 ,9 ,161 ,198 ,63 ,0 ,177.897949 ,-177.897949 ,0.000000 ,350.000000 ,318.525055 ,299.451233 ,0.000000 ,53.179207 ,51.753784 ,0.024960 ,0.008856 ,14.987866 ,812.950195
424 ,8 ,163 ,199 ,73 ,0 ,161.725403 ,-161.725403 ,0.000000 ,350.000000 ,289.568237 ,298.902435 ,0.000000 ,53.468777 ,52.052685 ,0.024960 ,0.008856 ,15.286769 ,811.945312
425 ,5 ,154 ,197 ,74 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,350.000000 ,304.046631 ,298.414642 ,0.000000 ,53.772823 ,52.351101 ,0.018437 ,0.004077 ,15.585184 ,811.562500
426 ,9 ,152 ,203 ,78 ,0 ,177.897949 ,-161.725403 ,8.086270 ,350.000000 ,304.046631 ,297.500000 ,0.000000 ,54.076870 ,52.648602 ,0.024985 ,0.008822 ,15.882684 ,811.945312
427 ,10 ,147 ,204 ,81 ,0 ,177.897949 ,-161.725403 ,8.086270 ,346.500000 ,304.046631 ,297.560974 ,0.000000 ,54.380917 ,52.946163 ,0.031558 ,0.013531 ,16.180244 ,815.916992
428 ,8 ,143 ,205 ,85 ,0 ,177.897949 ,-177.897949 ,0.000000 ,343.000000 ,318.525055 ,296.890259 ,0.000000 ,54.699440 ,53.243053 ,0.031558 ,0.013531 ,16.477135 ,818.788086
429 ,10 ,142 ,205 ,88 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,339.500000 ,304.046631 ,295.914642 ,0.000000 ,55.003487 ,53.538967 ,0.024934 ,0.008893 ,16.773050 ,819.314453
430 ,12 ,137 ,207 ,92 ,0 ,177.897949 ,-177.897949 ,0.000000 ,336.000000 ,318.525055 ,296.219513 ,0.000000 ,55.322010 ,53.835186 ,0.024934 ,0.008893 ,17.069269 ,820.462891
431 ,11 ,132 ,209 ,95 ,0 ,177.897949 ,-161.725403 ,8.086270 ,332.500000 ,304.046631 ,297.317078 ,0.000000 ,55.626057 ,54.132504 ,0.031608 ,0.013459 ,17.366587 ,818.692383
432 ,16 ,128 ,210 ,99 ,0 ,177.897949 ,-161.725403 ,8.086270 ,329.000000 ,304.046631 ,297.134155 ,0.000000 ,55.930103 ,54.429638 ,0.038307 ,0.017989 ,17.663721 ,814.768555
433 ,12 ,126 ,214 ,103 ,0 ,161.725403 ,-161.725403 ,0.000000 ,325.500000 ,289.568237 ,295.304871 ,0.000000 ,56.219673 ,54.724941 ,0.038307 ,0.017989 ,17.959026 ,812.184570
434 ,13 ,126 ,211 ,109 ,0 ,161.725403 ,-177.897949 ,-8.086270 ,322.000000 ,304.046631 ,293.780487 ,0.000000 ,56.523720 ,55.018723 ,0.031562 ,0.013528 ,18.252806 ,811.036133
435 ,15 ,120 ,214 ,110 ,0 ,161.725403 ,-145.552856 ,8.086270 ,318.500000 ,275.089813 ,293.292694 ,0.000000 ,56.798809 ,55.312016 ,0.038328 ,0.017956 ,18.546099 ,811.945312
436 ,15 ,117 ,218 ,119 ,0 ,161.725403 ,-161.725403 ,0.000000 ,315.000000 ,289.568237 ,292.378052 ,0.000000 ,57.088379 ,55.604393 ,0.038328 ,0.017956 ,18.838476 ,814.242188
437 ,15 ,114 ,217 ,123 ,0 ,145.552856 ,-161.725403 ,-8.086270 ,311.500000 ,275.089813 ,290.975616 ,0.000000 ,57.363468 ,55.895370 ,0.031518 ,0.013595 ,19.129452 ,815.582031
438 ,16 ,111 ,217 ,125 ,0 ,161.725403 ,-145.552856 ,8.086270 ,308.000000 ,275.089813 ,289.329285 ,0.000000 ,57.638557 ,56.184700 ,0.038349 ,0.017923 ,19.418781 ,815.629883
439 ,15 ,107 ,220 ,133 ,0 ,145.552856 ,-161.725403 ,-8.086270 ,304.500000 ,275.089813 ,287.500000 ,0.000000 ,57.913647 ,56.472198 ,0.031498 ,0.013628 ,19.706282 ,817.448242
440 ,16 ,106 ,222 ,138 ,0 ,145.552856 ,-145.552856 ,0.000000 ,301.000000 ,260.611389 ,286.524384 ,0.000000 ,58.174259 ,56.758724 ,0.031498 ,0.013628 ,19.992805 ,821.707031
441 ,17 ,101 ,222 ,142 ,0 ,145.552856 ,-129.380325 ,8.086270 ,297.500000 ,246.132996 ,285.792694 ,0.000000 ,58.420391 ,57.044518 ,0.038387 ,0.017863 ,20.278599 ,823.668945
442 ,16 ,96 ,223 ,148 ,0 ,145.552856 ,-129.380325 ,8.086270 ,294.000000 ,246.132996 ,284.085358 ,0.000000 ,58.666523 ,57.328602 ,0.045293 ,0.022068 ,20.562685 ,823.142578
443 ,17 ,94 ,224 ,152 ,0 ,113.207779 ,-145.552856 ,-16.172541 ,290.500000 ,231.654572 ,282.317078 ,0.000000 ,58.898178 ,57.610920 ,0.031446 ,0.013714 ,20.845001 ,823.142578
444 ,22 ,101 ,228 ,166 ,0 ,129.380325 ,-129.380325 ,0.000000 ,287.000000 ,231.654572 ,280.000000 ,0.000000 ,59.129833 ,57.890919 ,0.031446 ,0.013714 ,21.125002 ,824.817383
445 ,22 ,96 ,231 ,171 ,0 ,129.380325 ,-113.207779 ,8.086270 ,283.500000 ,217.176163 ,279.329285 ,0.000000 ,59.347012 ,58.170246 ,0.038402 ,0.017836 ,21.404331 ,826.827148
446 ,21 ,88 ,231 ,177 ,0 ,129.380325 ,-113.207779 ,8.086270 ,280.000000 ,217.176163 ,277.804871 ,0.000000 ,59.564186 ,58.448051 ,0.045374 ,0.021933 ,21.682135 ,827.736328
447 ,22 ,85 ,231 ,185 ,0 ,97.035240 ,-113.207779 ,-8.086270 ,276.500000 ,188.219345 ,275.426849 ,0.000000 ,59.752407 ,58.723480 ,0.038389 ,0.017859 ,21.957561 ,827.497070
448 ,23 ,84 ,235 ,194 ,0 ,113.207779 ,-113.207779 ,0.000000 ,273.000000 ,202.697754 ,273.536591 ,0.000000 ,59.955105 ,58.997017 ,0.038389 ,0.017859 ,22.231098 ,829.171875
449 ,25 ,83 ,237 ,205 ,0 ,97.035240 ,-97.035240 ,0.000000 ,269.500000 ,173.740936 ,272.439026 ,0.000000 ,60.128845 ,59.269455 ,0.038389 ,0.017859 ,22.503538 ,829.554688
450 ,25 ,83 ,237 ,205 ,0 ,113.207779 ,-97.035240 ,8.086270 ,266.000000 ,188.219345 ,270.914642 ,0.000000 ,60.317062 ,59.540371 ,0.045414 ,0.021864 ,22.774452 ,828.023438
451 ,27 ,80 ,238 ,214 ,0 ,129.380325 ,-113.207779 ,8.086270 ,262.500000 ,217.176163 ,264.817078 ,0.000000 ,60.534241 ,59.805187 ,0.052454 ,0.025841 ,23.039270 ,823.716797
452 ,25 ,77 ,241 ,222 ,0 ,113.207779 ,-113.207779 ,0.000000 ,259.000000 ,202.697754 ,253.963425 ,0.000000 ,60.736938 ,60.059151 ,0.052454 ,0.025841 ,23.293234 ,819.697266
453 ,27 ,72 ,240 ,228 ,0 ,129.380325 ,-129.380325 ,0.000000 ,255.500000 ,231.654572 ,239.573181 ,0.000000 ,60.968594 ,60.298725 ,0.052454 ,0.025841 ,23.532806 ,822.903320
454 ,27 ,72 ,243 ,235 ,0 ,129.380325 ,-145.552856 ,-8.086270 ,252.000000 ,246.132996 ,225.792694 ,0.000000 ,61.214725 ,60.524517 ,0.045367 ,0.021947 ,23.758598 ,822.903320
455 ,33 ,79 ,248 ,252 ,0 ,161.725403 ,-129.380325 ,16.172541 ,248.500000 ,260.611389 ,214.451218 ,0.000000 ,61.475338 ,60.738968 ,0.059577 ,0.029670 ,23.973051 ,822.711914
456 ,33 ,76 ,247 ,256 ,0 ,161.725403 ,-145.552856 ,8.086270 ,245.000000 ,275.089813 ,205.243912 ,0.000000 ,61.750427 ,60.944210 ,0.066700 ,0.033498 ,24.178293 ,828.071289
457 ,33 ,70 ,249 ,259 ,0 ,161.725403 ,-145.552856 ,8.086270 ,241.500000 ,275.089813 ,198.353668 ,0.000000 ,62.025517 ,61.142567 ,0.073841 ,0.037291 ,24.376648 ,833.717773
458 ,32 ,69 ,250 ,262 ,0 ,145.552856 ,-177.897949 ,-16.172541 ,238.000000 ,289.568237 ,195.426834 ,0.000000 ,62.315086 ,61.337994 ,0.059520 ,0.029777 ,24.572075 ,834.387695
459 ,33 ,68 ,251 ,269 ,0 ,145.552856 ,-161.725403 ,-8.086270 ,234.500000 ,275.089813 ,195.853668 ,0.000000 ,62.590176 ,61.533844 ,0.052342 ,0.026054 ,24.767929 ,832.282227
460 ,35 ,67 ,252 ,273 ,0 ,161.725403 ,-145.552856 ,8.086270 ,231.000000 ,275.089813 ,196.829269 ,0.000000 ,62.865265 ,61.730675 ,0.059538 ,0.029742 ,24.964758 ,832.234375
461 ,36 ,63 ,255 ,277 ,0 ,161.725403 ,-145.552856 ,8.086270 ,227.500000 ,275.089813 ,195.609756 ,0.000000 ,63.140354 ,61.926285 ,0.066752 ,0.033396 ,25.160368 ,830.224609
462 ,37 ,63 ,256 ,279 ,0 ,161.725403 ,-161.725403 ,0.000000 ,224.000000 ,289.568237 ,192.621948 ,0.000000 ,63.429924 ,62.118908 ,0.066752 ,0.033396 ,25.352989 ,826.348633
463 ,37 ,60 ,256 ,280 ,0 ,145.552856 ,-161.725403 ,-8.086270 ,220.500000 ,275.089813 ,189.817078 ,0.000000 ,63.705013 ,62.308723 ,0.059502 ,0.029814 ,25.542807 ,824.338867
464 ,38 ,59 ,259 ,285 ,0 ,145.552856 ,-145.552856 ,0.000000 ,217.000000 ,260.611389 ,188.780487 ,0.000000 ,63.965622 ,62.497505 ,0.059502 ,0.029814 ,25.731586 ,823.956055
465 ,44 ,57 ,261 ,287 ,0 ,161.725403 ,-129.380325 ,16.172541 ,213.500000 ,260.611389 ,188.963425 ,0.000000 ,64.226234 ,62.686466 ,0.074066 ,0.036846 ,25.920551 ,822.664062
466 ,42 ,61 ,262 ,290 ,0 ,145.552856 ,-145.552856 ,0.000000 ,210.000000 ,260.611389 ,190.182938 ,0.000000 ,64.486847 ,62.876652 ,0.074066 ,0.036846 ,26.110733 ,820.654297
467 ,43 ,59 ,264 ,292 ,0 ,129.380325 ,-129.380325 ,0.000000 ,206.500000 ,231.654572 ,190.060974 ,0.000000 ,64.718498 ,63.066711 ,0.074066 ,0.036846 ,26.300795 ,820.080078
468 ,43 ,56 ,264 ,291 ,0 ,129.380325 ,-129.380325 ,0.000000 ,203.000000 ,231.654572 ,190.000000 ,0.000000 ,64.950157 ,63.256710 ,0.074066 ,0.036846 ,26.490795 ,818.357422
469 ,41 ,55 ,266 ,293 ,0 ,113.207779 ,-97.035240 ,8.086270 ,199.500000 ,188.219345 ,191.707321 ,0.000000 ,65.138374 ,63.448418 ,0.081403 ,0.040246 ,26.682501 ,816.347656
470 ,44 ,55 ,266 ,293 ,0 ,113.207779 ,-97.035240 ,8.086270 ,196.000000 ,188.219345 ,194.085373 ,0.000000 ,65.326591 ,63.642506 ,0.088751 ,0.043621 ,26.876587 ,816.395508
471 ,45 ,53 ,268 ,295 ,0 ,113.207779 ,-97.035240 ,8.086270 ,192.500000 ,188.219345 ,194.756104 ,0.000000 ,65.514816 ,63.837261 ,0.096110 ,0.046973 ,27.071342 ,818.357422
472 ,46 ,50 ,269 ,297 ,0 ,80.862701 ,-97.035240 ,-8.086270 ,189.000000 ,159.262527 ,194.207321 ,0.000000 ,65.674080 ,64.031471 ,0.088741 ,0.043642 ,27.265551 ,820.797852
473 ,46 ,49 ,269 ,297 ,0 ,80.862701 ,-97.035240 ,-8.086270 ,185.500000 ,159.262527 ,192.256104 ,0.000000 ,65.833336 ,64.223724 ,0.081364 ,0.040331 ,27.457806 ,821.180664
474 ,46 ,48 ,271 ,299 ,0 ,80.862701 ,-64.690163 ,8.086270 ,182.000000 ,130.305695 ,190.060974 ,0.000000 ,65.963646 ,64.413788 ,0.088749 ,0.043625 ,27.647867 ,823.381836
475 ,54 ,46 ,277 ,302 ,0 ,80.862701 ,-64.690163 ,8.086270 ,178.500000 ,130.305695 ,188.902451 ,0.000000 ,66.093948 ,64.602684 ,0.096142 ,0.046902 ,27.836769 ,827.305664
476 ,52 ,48 ,277 ,307 ,0 ,48.517620 ,-80.862701 ,-16.172541 ,175.000000 ,115.827286 ,188.170731 ,0.000000 ,66.209778 ,64.790855 ,0.081343 ,0.040378 ,28.024940 ,830.559570
477 ,51 ,46 ,276 ,308 ,0 ,48.517620 ,-64.690163 ,-8.086270 ,171.500000 ,101.348877 ,187.378052 ,0.000000 ,66.311127 ,64.978233 ,0.073938 ,0.037129 ,28.212318 ,832.760742
478 ,52 ,45 ,277 ,309 ,0 ,64.690163 ,-48.517620 ,8.086270 ,168.000000 ,101.348877 ,185.182938 ,0.000000 ,66.412476 ,65.163422 ,0.081349 ,0.040365 ,28.397501 ,836.110352
479 ,52 ,44 ,277 ,312 ,0 ,64.690163 ,-32.345081 ,16.172541 ,164.500000 ,86.870468 ,183.841461 ,0.000000 ,66.499344 ,65.347260 ,0.096180 ,0.046814 ,28.581343 ,841.613281
480 ,52 ,45 ,281 ,313 ,0 ,32.345081 ,-48.517620 ,-8.086270 ,161.000000 ,72.392059 ,182.317078 ,0.000000 ,66.571739 ,65.529579 ,0.088760 ,0.043599 ,28.763660 ,848.360352
481 ,56 ,43 ,281 ,315 ,0 ,16.172541 ,-64.690163 ,-24.258810 ,157.500000 ,72.392059 ,179.756104 ,0.000000 ,66.644127 ,65.709335 ,0.066489 ,0.033981 ,28.943417 ,846.446289
482 ,55 ,39 ,281 ,317 ,0 ,48.517620 ,-64.690163 ,-8.086270 ,154.000000 ,101.348877 ,174.390244 ,0.000000 ,66.745476 ,65.883720 ,0.059060 ,0.030789 ,29.117807 ,838.359375
483 ,54 ,40 ,283 ,317 ,0 ,64.690163 ,-48.517620 ,8.086270 ,150.500000 ,101.348877 ,165.792694 ,0.000000 ,66.846825 ,66.049515 ,0.066495 ,0.033968 ,29.283600 ,837.928711
484 ,59 ,49 ,285 ,327 ,0 ,80.862701 ,-64.690163 ,8.086270 ,147.000000 ,130.305695 ,151.036591 ,0.000000 ,66.977135 ,66.200554 ,0.073937 ,0.037131 ,29.434635 ,835.105469
485 ,59 ,44 ,286 ,324 ,0 ,64.690163 ,-97.035240 ,-16.172541 ,143.500000 ,144.784119 ,133.841461 ,0.000000 ,67.121918 ,66.334396 ,0.059037 ,0.030843 ,29.568478 ,826.444336
486 ,57 ,40 ,286 ,325 ,0 ,97.035240 ,-113.207779 ,-8.086270 ,140.000000 ,188.219345 ,119.390244 ,0.000000 ,67.310135 ,66.453789 ,0.051576 ,0.027724 ,29.687868 ,827.544922
487 ,57 ,40 ,284 ,327 ,0 ,97.035240 ,-80.862701 ,8.086270 ,136.500000 ,159.262527 ,108.597565 ,0.000000 ,67.469398 ,66.562386 ,0.059046 ,0.030823 ,29.796465 ,839.172852
488 ,60 ,38 ,288 ,330 ,0 ,113.207779 ,-113.207779 ,0.000000 ,133.000000 ,202.697754 ,101.707321 ,0.000000 ,67.672096 ,66.664093 ,0.059046 ,0.030823 ,29.898172 ,848.695312
489 ,62 ,39 ,287 ,331 ,0 ,113.207779 ,-80.862701 ,16.172541 ,129.500000 ,173.740936 ,100.365852 ,0.000000 ,67.845840 ,66.764458 ,0.074024 ,0.036921 ,29.998539 ,855.729492
