Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
967 ,2849 ,1279 ,322 ,1573 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,2.500000 ,0.000000 ,0.659739 ,2.545786 ,0.589391 ,106.202805 ,0.205061 ,159.489258
968 ,2854 ,1279 ,326 ,1576 ,120 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,1.341463 ,0.000000 ,0.659739 ,2.547128 ,0.590835 ,106.328232 ,0.206403 ,157.670898
969 ,2862 ,1281 ,331 ,1580 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,0.975610 ,0.000000 ,0.645702 ,2.548103 ,0.591983 ,106.430138 ,0.207378 ,156.139648
970 ,2863 ,1276 ,326 ,1576 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,1.097561 ,0.000000 ,0.659739 ,2.549201 ,0.593157 ,106.532051 ,0.208476 ,155.517578
971 ,2863 ,1276 ,326 ,1576 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,1.219512 ,0.000000 ,0.659739 ,2.550421 ,0.594421 ,106.641800 ,0.209695 ,155.948242
972 ,2867 ,1276 ,328 ,1578 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,1.524390 ,0.000000 ,0.673776 ,2.551945 ,0.595803 ,106.759384 ,0.211220 ,157.862305
973 ,2880 ,1279 ,335 ,1583 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,1.158537 ,0.000000 ,0.673776 ,2.553103 ,0.597094 ,106.869133 ,0.212378 ,158.149414
974 ,2879 ,1277 ,330 ,1582 ,120 ,94.076851 ,125.435799 ,109.756325 ,0.000000 ,-28.073992 ,1.890244 ,0.000000 ,0.645702 ,2.554994 ,0.598331 ,106.978882 ,0.214268 ,159.776367
975 ,2883 ,1275 ,332 ,1585 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,2.195122 ,0.000000 ,0.645702 ,2.557189 ,0.599568 ,107.088631 ,0.216464 ,161.211914
976 ,2883 ,1275 ,332 ,1585 ,120 ,125.435799 ,94.076851 ,109.756325 ,0.000000 ,28.073992 ,1.585366 ,0.000000 ,0.673776 ,2.558774 ,0.600859 ,107.198380 ,0.218049 ,159.393555
977 ,2890 ,1273 ,332 ,1586 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,1.707317 ,0.000000 ,0.673776 ,2.560481 ,0.602149 ,107.308128 ,0.219756 ,157.814453
978 ,2897 ,1275 ,338 ,1590 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,1.890244 ,0.000000 ,0.673776 ,2.562372 ,0.603440 ,107.417877 ,0.221647 ,157.096680
979 ,2897 ,1270 ,336 ,1587 ,120 ,94.076851 ,125.435799 ,109.756325 ,0.000000 ,-28.073992 ,3.109756 ,0.000000 ,0.645702 ,2.565481 ,0.604677 ,107.527626 ,0.224756 ,156.713867
980 ,2897 ,1270 ,336 ,1587 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,3.963415 ,0.000000 ,0.659739 ,2.569445 ,0.606031 ,107.645218 ,0.228720 ,156.857422
981 ,2902 ,1268 ,335 ,1587 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.414634 ,0.000000 ,0.659739 ,2.572860 ,0.607295 ,107.754967 ,0.232134 ,156.522461
982 ,2908 ,1270 ,340 ,1588 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.231707 ,0.000000 ,0.659739 ,2.576091 ,0.608558 ,107.864716 ,0.235366 ,157.000977
983 ,2904 ,1261 ,329 ,1586 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.170732 ,0.000000 ,0.659739 ,2.579262 ,0.609822 ,107.974464 ,0.238537 ,158.340820
984 ,2915 ,1264 ,340 ,1590 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,2.926829 ,0.000000 ,0.673776 ,2.582189 ,0.611205 ,108.092049 ,0.241464 ,158.580078
985 ,2915 ,1264 ,340 ,1590 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,2.560976 ,0.000000 ,0.659739 ,2.584750 ,0.612379 ,108.193962 ,0.244025 ,158.197266
986 ,2921 ,1259 ,341 ,1591 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,2.012195 ,0.000000 ,0.659739 ,2.586762 ,0.613642 ,108.303711 ,0.246037 ,157.000977
987 ,2925 ,1263 ,347 ,1597 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,1.524390 ,0.000000 ,0.673776 ,2.588286 ,0.615025 ,108.421303 ,0.247561 ,156.043945
988 ,2928 ,1257 ,344 ,1594 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,1.463415 ,0.000000 ,0.673776 ,2.589750 ,0.616316 ,108.531052 ,0.249025 ,155.039062
989 ,2928 ,1257 ,344 ,1594 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,1.524390 ,0.000000 ,0.673776 ,2.591274 ,0.617607 ,108.640800 ,0.250549 ,153.220703
990 ,2933 ,1255 ,345 ,1593 ,120 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,2.743902 ,0.000000 ,0.659739 ,2.594018 ,0.618780 ,108.742706 ,0.253293 ,153.459961
991 ,2936 ,1249 ,345 ,1594 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,3.536585 ,0.000000 ,0.673776 ,2.597554 ,0.620163 ,108.860298 ,0.256829 ,154.847656
992 ,2941 ,1253 ,350 ,1601 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,3.780488 ,0.000000 ,0.659739 ,2.601335 ,0.621517 ,108.977882 ,0.260610 ,155.756836
993 ,2942 ,1246 ,348 ,1597 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.597561 ,0.000000 ,0.659739 ,2.604933 ,0.622781 ,109.087631 ,0.264208 ,156.570312
994 ,2942 ,1246 ,348 ,1597 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,4.085366 ,0.000000 ,0.659739 ,2.609018 ,0.624044 ,109.197380 ,0.268293 ,157.623047
995 ,2951 ,1243 ,352 ,1597 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,4.756098 ,0.000000 ,0.659739 ,2.613774 ,0.625308 ,109.307129 ,0.273049 ,158.484375
996 ,2954 ,1242 ,355 ,1599 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,5.060976 ,0.000000 ,0.659739 ,2.618835 ,0.626572 ,109.416878 ,0.278110 ,159.058594
997 ,2960 ,1240 ,358 ,1601 ,120 ,125.435799 ,109.756325 ,117.596062 ,0.000000 ,14.036996 ,4.634146 ,0.000000 ,0.673776 ,2.623469 ,0.627955 ,109.534470 ,0.282744 ,157.240234
998 ,2959 ,1232 ,356 ,1600 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,4.207317 ,0.000000 ,0.673776 ,2.627676 ,0.629246 ,109.644218 ,0.286951 ,155.278320
999 ,2959 ,1232 ,356 ,1600 ,120 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,3.902439 ,0.000000 ,0.659739 ,2.631579 ,0.630600 ,109.761803 ,0.290854 ,154.034180
1000 ,2963 ,1229 ,359 ,1599 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,3.597561 ,0.000000 ,0.659739 ,2.635176 ,0.631863 ,109.871552 ,0.294451 ,153.938477
1001 ,2967 ,1221 ,364 ,1600 ,120 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,2.987805 ,0.000000 ,0.673776 ,2.638164 ,0.633062 ,109.973465 ,0.297439 ,156.187500
1002 ,2969 ,1229 ,361 ,1608 ,120 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,2.317073 ,0.000000 ,0.673776 ,2.640481 ,0.634352 ,110.083214 ,0.299756 ,158.580078
1003 ,2969 ,1229 ,361 ,1608 ,110 ,125.435799 ,125.435799 ,125.435799 ,0.000000 ,0.000000 ,2.134146 ,0.000000 ,0.673776 ,2.642616 ,0.635827 ,110.208641 ,0.301890 ,160.972656
1004 ,2970 ,1218 ,364 ,1604 ,100 ,94.076851 ,109.756325 ,101.916588 ,0.000000 ,-14.036996 ,3.048780 ,0.000000 ,0.659739 ,2.645664 ,0.637001 ,110.310547 ,0.304939 ,163.125977
1005 ,2973 ,1209 ,368 ,1600 ,90 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,3.170732 ,0.000000 ,0.673776 ,2.648835 ,0.638199 ,110.412460 ,0.308110 ,165.183594
1006 ,2979 ,1204 ,372 ,1605 ,80 ,94.076851 ,94.076851 ,94.076851 ,0.000000 ,0.000000 ,1.585366 ,0.000000 ,0.673776 ,2.650420 ,0.639306 ,110.506531 ,0.309695 ,164.035156
1007 ,2978 ,1200 ,372 ,1601 ,70 ,109.756325 ,94.076851 ,101.916588 ,0.000000 ,14.036996 ,1.402439 ,0.000000 ,0.687813 ,2.651823 ,0.640529 ,110.608437 ,0.311098 ,161.929688
1008 ,2978 ,1200 ,372 ,1601 ,60 ,62.717899 ,78.397377 ,70.557640 ,0.000000 ,-14.036996 ,2.865854 ,0.000000 ,0.673776 ,2.654689 ,0.641359 ,110.678993 ,0.313964 ,161.164062
1009 ,2983 ,1193 ,375 ,1602 ,50 ,62.717899 ,78.397377 ,70.557640 ,0.000000 ,-14.036996 ,6.158537 ,0.000000 ,0.659739 ,2.660847 ,0.642171 ,110.749542 ,0.320122 ,161.259766
1010 ,2986 ,1188 ,380 ,1604 ,40 ,78.397377 ,62.717899 ,70.557640 ,0.000000 ,14.036996 ,9.878049 ,0.000000 ,0.673776 ,2.670725 ,0.643001 ,110.820099 ,0.330000 ,161.451172
1011 ,2985 ,1178 ,379 ,1595 ,30 ,62.717899 ,78.397377 ,70.557640 ,0.000000 ,-14.036996 ,12.560976 ,0.000000 ,0.659739 ,2.683286 ,0.643813 ,110.890648 ,0.342561 ,164.848633
1012 ,2992 ,1176 ,380 ,1599 ,20 ,31.358950 ,47.038425 ,39.198689 ,0.000000 ,-14.036996 ,14.512196 ,0.000000 ,0.645702 ,2.697798 ,0.644255 ,110.929848 ,0.357073 ,165.566406
1013 ,2992 ,1176 ,380 ,1599 ,10 ,47.038425 ,78.397377 ,62.717899 ,0.000000 ,-28.073992 ,16.585365 ,0.000000 ,0.617628 ,2.714384 ,0.644931 ,110.992561 ,0.373659 ,161.738281
1014 ,2996 ,1170 ,383 ,1600 ,0 ,62.717899 ,62.717899 ,62.717899 ,0.000000 ,0.000000 ,15.792684 ,0.000000 ,0.617628 ,2.730176 ,0.645607 ,111.055275 ,0.389451 ,161.546875
1015 ,3001 ,1166 ,390 ,1599 ,0 ,78.397377 ,62.717899 ,70.557640 ,0.000000 ,14.036996 ,12.012196 ,0.000000 ,0.631665 ,2.742189 ,0.646385 ,111.125824 ,0.401464 ,159.297852
1016 ,3001 ,1159 ,389 ,1595 ,0 ,47.038425 ,31.358950 ,39.198689 ,0.000000 ,14.036996 ,9.024390 ,0.000000 ,0.645702 ,2.751213 ,0.646827 ,111.165024 ,0.410488 ,155.948242
1017 ,3001 ,1159 ,389 ,1595 ,0 ,78.397377 ,62.717899 ,70.557640 ,0.000000 ,14.036996 ,5.182927 ,0.000000 ,0.659739 ,2.756396 ,0.647639 ,111.235573 ,0.415671 ,154.225586
1018 ,3003 ,1158 ,389 ,1598 ,0 ,62.717899 ,62.717899 ,62.717899 ,0.000000 ,0.000000 ,2.073171 ,0.000000 ,0.659739 ,2.758469 ,0.648362 ,111.298286 ,0.417744 ,152.885742
1019 ,3011 ,1160 ,393 ,1598 ,0 ,78.397377 ,47.038425 ,62.717899 ,0.000000 ,28.073992 ,-0.670732 ,0.000000 ,0.687813 ,2.757798 ,0.649114 ,111.361000 ,0.417073 ,154.512695
1020 ,3009 ,1155 ,390 ,1594 ,0 ,47.038425 ,31.358950 ,39.198689 ,0.000000 ,14.036996 ,-2.317073 ,0.000000 ,0.701850 ,2.755481 ,0.649595 ,111.400200 ,0.414756 ,155.230469
1021 ,3010 ,1153 ,388 ,1593 ,0 ,31.358950 ,15.679475 ,23.519213 ,0.000000 ,14.036996 ,-1.463415 ,0.000000 ,0.715887 ,2.754018 ,0.649888 ,111.423714 ,0.413293 ,157.527344
1022 ,3010 ,1153 ,388 ,1593 ,0 ,31.358950 ,15.679475 ,23.519213 ,0.000000 ,14.036996 ,0.243902 ,0.000000 ,0.729924 ,2.754262 ,0.650188 ,111.447235 ,0.413537 ,157.814453
1023 ,3013 ,1157 ,393 ,1597 ,0 ,0.000000 ,15.679475 ,7.839737 ,0.000000 ,-14.036996 ,1.402439 ,0.000000 ,0.715887 ,2.755664 ,0.650286 ,111.455070 ,0.414939 ,152.742188

