Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
592 ,72 ,15 ,420 ,346 ,0 ,-97.232468 ,64.821648 ,-16.205412 ,-192.500000 ,-145.078384 ,-117.682930 ,0.000000 ,-3.119185 ,-2.698598 ,-0.000281 ,0.024304 ,29.418478 ,1400.375977
593 ,70 ,15 ,417 ,344 ,0 ,-81.027054 ,48.616234 ,-16.205412 ,-196.000000 ,-116.062714 ,-120.731712 ,0.000000 ,-3.235248 ,-2.819330 ,0.000634 ,0.008124 ,29.297747 ,1400.471680
594 ,70 ,14 ,416 ,344 ,0 ,-81.027054 ,97.232468 ,8.102706 ,-199.500000 ,-159.586227 ,-124.878052 ,0.000000 ,-3.394835 ,-2.944207 ,0.000154 ,0.016213 ,29.172869 ,1401.524414
595 ,67 ,15 ,413 ,343 ,0 ,-64.821648 ,97.232468 ,16.205412 ,-203.000000 ,-145.078384 ,-129.024399 ,0.000000 ,-3.539913 ,-3.073232 ,-0.000847 ,0.032387 ,29.043844 ,1401.428711
596 ,62 ,11 ,407 ,340 ,0 ,-81.027054 ,81.027054 ,0.000000 ,-206.500000 ,-145.078384 ,-133.719513 ,0.000000 ,-3.684991 ,-3.206951 ,-0.000847 ,0.032387 ,28.910124 ,1402.146484
597 ,68 ,17 ,409 ,343 ,0 ,-81.027054 ,64.821648 ,-8.102706 ,-210.000000 ,-130.570557 ,-137.926834 ,0.000000 ,-3.815562 ,-3.344878 ,-0.000308 ,0.024303 ,28.772198 ,1403.629883
598 ,65 ,17 ,406 ,343 ,0 ,-97.232468 ,81.027054 ,-8.102706 ,-213.500000 ,-159.586227 ,-142.500000 ,0.000000 ,-3.975148 ,-3.487378 ,0.000254 ,0.016219 ,28.629698 ,1403.294922
599 ,65 ,18 ,402 ,342 ,0 ,-81.027054 ,81.027054 ,0.000000 ,-217.000000 ,-145.078384 ,-145.121948 ,0.000000 ,-4.120226 ,-3.632500 ,0.000254 ,0.016219 ,28.484575 ,1403.199219
600 ,65 ,17 ,400 ,343 ,0 ,-64.821648 ,113.437881 ,24.308117 ,-220.500000 ,-159.586227 ,-147.256104 ,0.000000 ,-4.279813 ,-3.779756 ,-0.001560 ,0.040460 ,28.337318 ,1405.161133
601 ,66 ,18 ,396 ,344 ,0 ,-97.232468 ,81.027054 ,-8.102706 ,-224.000000 ,-159.586227 ,-148.658539 ,0.000000 ,-4.439399 ,-3.928415 ,-0.000933 ,0.032381 ,28.188660 ,1407.745117
602 ,64 ,19 ,394 ,343 ,0 ,-113.437881 ,64.821648 ,-24.308117 ,-227.500000 ,-159.586227 ,-150.182938 ,0.000000 ,-4.598985 ,-4.078598 ,0.001016 ,0.008151 ,28.038477 ,1408.415039
603 ,62 ,19 ,390 ,340 ,0 ,-97.232468 ,97.232468 ,0.000000 ,-231.000000 ,-174.094070 ,-153.780487 ,0.000000 ,-4.773079 ,-4.232378 ,0.001016 ,0.008151 ,27.884697 ,1407.840820
604 ,60 ,19 ,387 ,340 ,0 ,-81.027054 ,129.643295 ,24.308117 ,-234.500000 ,-188.601898 ,-156.951218 ,0.000000 ,-4.961681 ,-4.389329 ,-0.001086 ,0.032368 ,27.727745 ,1407.936523
605 ,60 ,19 ,384 ,340 ,0 ,-81.027054 ,81.027054 ,0.000000 ,-238.000000 ,-145.078384 ,-160.487808 ,0.000000 ,-5.106760 ,-4.549818 ,-0.001086 ,0.032368 ,27.567259 ,1409.132812
606 ,53 ,19 ,376 ,334 ,0 ,-113.437881 ,97.232468 ,-8.102706 ,-241.500000 ,-188.601898 ,-164.146347 ,0.000000 ,-5.295362 ,-4.713964 ,-0.000338 ,0.024300 ,27.403112 ,1411.525391
607 ,59 ,22 ,378 ,336 ,0 ,-97.232468 ,97.232468 ,0.000000 ,-245.000000 ,-174.094070 ,-168.536591 ,0.000000 ,-5.469456 ,-4.882500 ,-0.000338 ,0.024300 ,27.234575 ,1415.592773
608 ,57 ,21 ,375 ,334 ,0 ,-97.232468 ,97.232468 ,0.000000 ,-248.500000 ,-174.094070 ,-171.768295 ,0.000000 ,-5.643549 ,-5.054269 ,-0.000338 ,0.024300 ,27.062807 ,1418.894531
609 ,57 ,23 ,371 ,333 ,0 ,-97.232468 ,97.232468 ,0.000000 ,-252.000000 ,-174.094070 ,-173.963425 ,0.000000 ,-5.817644 ,-5.228232 ,-0.000338 ,0.024300 ,26.888844 ,1422.531250
610 ,54 ,25 ,368 ,329 ,0 ,-113.437881 ,113.437881 ,0.000000 ,-255.500000 ,-203.109741 ,-176.402451 ,0.000000 ,-6.020753 ,-5.404634 ,-0.000338 ,0.024300 ,26.712440 ,1425.880859
611 ,54 ,25 ,366 ,327 ,0 ,-97.232468 ,113.437881 ,8.102706 ,-259.000000 ,-188.601898 ,-178.414642 ,0.000000 ,-6.209355 ,-5.583049 ,-0.001215 ,0.032355 ,26.534027 ,1424.684570
612 ,55 ,26 ,365 ,324 ,0 ,-113.437881 ,97.232468 ,-8.102706 ,-262.500000 ,-188.601898 ,-181.158539 ,0.000000 ,-6.397957 ,-5.764208 ,-0.000312 ,0.024303 ,26.352867 ,1421.239258
613 ,52 ,26 ,359 ,318 ,0 ,-97.232468 ,113.437881 ,8.102706 ,-266.000000 ,-188.601898 ,-182.865860 ,0.000000 ,-6.586559 ,-5.947073 ,-0.001241 ,0.032352 ,26.170002 ,1418.703125
614 ,51 ,26 ,356 ,315 ,0 ,-129.643295 ,113.437881 ,-8.102706 ,-269.500000 ,-217.617584 ,-184.695129 ,0.000000 ,-6.804177 ,-6.131769 ,-0.000281 ,0.024307 ,25.985306 ,1419.229492
615 ,49 ,29 ,354 ,312 ,0 ,-97.232468 ,113.437881 ,8.102706 ,-273.000000 ,-188.601898 ,-185.975616 ,0.000000 ,-6.992779 ,-6.317744 ,-0.001268 ,0.032349 ,25.799332 ,1420.377930
616 ,46 ,29 ,346 ,304 ,0 ,-129.643295 ,113.437881 ,-8.102706 ,-276.500000 ,-217.617584 ,-188.658539 ,0.000000 ,-7.210396 ,-6.506403 ,-0.000251 ,0.024311 ,25.610672 ,1420.760742
617 ,48 ,29 ,348 ,300 ,0 ,-113.437881 ,129.643295 ,8.102706 ,-280.000000 ,-217.617584 ,-191.707321 ,0.000000 ,-7.428014 ,-6.698110 ,-0.001298 ,0.032345 ,25.418964 ,1421.622070
618 ,46 ,30 ,344 ,295 ,0 ,-129.643295 ,129.643295 ,0.000000 ,-283.500000 ,-232.125427 ,-194.207321 ,0.000000 ,-7.660139 ,-6.892318 ,-0.001298 ,0.032345 ,25.224758 ,1422.196289
619 ,45 ,31 ,342 ,290 ,0 ,-129.643295 ,97.232468 ,-16.205412 ,-287.000000 ,-203.109741 ,-195.914642 ,0.000000 ,-7.863249 ,-7.088232 ,0.000919 ,0.016292 ,25.028843 ,1422.818359
620 ,45 ,32 ,339 ,285 ,0 ,-113.437881 ,129.643295 ,8.102706 ,-290.500000 ,-217.617584 ,-199.329269 ,0.000000 ,-8.080867 ,-7.287561 ,-0.000220 ,0.024315 ,24.829514 ,1422.674805
621 ,44 ,33 ,337 ,279 ,0 ,-113.437881 ,129.643295 ,8.102706 ,-294.000000 ,-217.617584 ,-205.426834 ,0.000000 ,-8.298484 ,-7.492989 ,-0.001390 ,0.032332 ,24.624086 ,1419.085938
622 ,42 ,34 ,334 ,270 ,0 ,-113.437881 ,129.643295 ,8.102706 ,-297.500000 ,-217.617584 ,-211.463425 ,0.000000 ,-8.516102 ,-7.704452 ,-0.002590 ,0.040346 ,24.412624 ,1418.655273
623 ,41 ,34 ,331 ,263 ,0 ,-145.848709 ,113.437881 ,-16.205412 ,-301.000000 ,-232.125427 ,-217.621964 ,0.000000 ,-8.748227 ,-7.922074 ,-0.000125 ,0.024329 ,24.195002 ,1423.249023
624 ,39 ,36 ,329 ,255 ,0 ,-129.643295 ,113.437881 ,-8.102706 ,-304.500000 ,-217.617584 ,-222.012207 ,0.000000 ,-8.965845 ,-8.144086 ,0.001138 ,0.016325 ,23.972990 ,1425.833008
625 ,36 ,39 ,326 ,250 ,0 ,-113.437881 ,129.643295 ,8.102706 ,-308.000000 ,-217.617584 ,-225.609756 ,0.000000 ,-9.183462 ,-8.369696 ,-0.000155 ,0.024324 ,23.747379 ,1427.412109
626 ,34 ,39 ,321 ,237 ,0 ,-113.437881 ,145.848709 ,16.205412 ,-311.500000 ,-232.125427 ,-227.256104 ,0.000000 ,-9.415587 ,-8.596951 ,-0.002806 ,0.040311 ,23.520124 ,1428.034180
627 ,34 ,38 ,322 ,229 ,0 ,-145.848709 ,129.643295 ,-8.102706 ,-315.000000 ,-246.633255 ,-228.170731 ,0.000000 ,-9.662221 ,-8.825123 ,-0.001446 ,0.032323 ,23.291952 ,1429.756836
628 ,33 ,40 ,319 ,223 ,0 ,-145.848709 ,129.643295 ,-8.102706 ,-318.500000 ,-246.633255 ,-229.817078 ,0.000000 ,-9.908854 ,-9.054939 ,-0.000052 ,0.024342 ,23.062136 ,1432.723633
629 ,33 ,41 ,317 ,216 ,0 ,-145.848709 ,145.848709 ,0.000000 ,-322.000000 ,-261.141113 ,-232.134155 ,0.000000 ,-10.169995 ,-9.287074 ,-0.000052 ,0.024342 ,22.830002 ,1433.154297
630 ,33 ,43 ,315 ,209 ,0 ,-145.848709 ,145.848709 ,0.000000 ,-325.500000 ,-261.141113 ,-234.207321 ,0.000000 ,-10.431137 ,-9.521281 ,-0.000052 ,0.024342 ,22.595795 ,1432.340820
631 ,29 ,44 ,313 ,204 ,0 ,-145.848709 ,145.848709 ,0.000000 ,-329.000000 ,-261.141113 ,-236.524399 ,0.000000 ,-10.692278 ,-9.757806 ,-0.000052 ,0.024342 ,22.359270 ,1434.924805
632 ,30 ,46 ,310 ,196 ,0 ,-145.848709 ,162.054108 ,8.102706 ,-332.500000 ,-275.648926 ,-239.024399 ,0.000000 ,-10.967927 ,-9.996830 ,-0.001594 ,0.032296 ,22.120245 ,1438.178711
633 ,29 ,46 ,308 ,190 ,0 ,-162.054108 ,145.848709 ,-8.102706 ,-336.000000 ,-275.648926 ,-242.256104 ,0.000000 ,-11.243576 ,-10.239086 ,-0.000014 ,0.024349 ,21.877989 ,1438.896484
634 ,27 ,48 ,306 ,184 ,0 ,-162.054108 ,145.848709 ,-8.102706 ,-339.500000 ,-275.648926 ,-245.182938 ,0.000000 ,-11.519224 ,-10.484269 ,0.001604 ,0.016410 ,21.632807 ,1437.987305
635 ,28 ,51 ,303 ,180 ,0 ,-145.848709 ,162.054108 ,8.102706 ,-343.000000 ,-275.648926 ,-251.524399 ,0.000000 ,-11.794873 ,-10.735793 ,-0.000052 ,0.024341 ,21.381283 ,1433.728516
636 ,26 ,51 ,300 ,175 ,0 ,-145.848709 ,145.848709 ,0.000000 ,-346.500000 ,-261.141113 ,-258.048798 ,0.000000 ,-12.056015 ,-10.993842 ,-0.000052 ,0.024341 ,21.123234 ,1433.776367
637 ,24 ,52 ,299 ,164 ,0 ,-145.848709 ,145.848709 ,0.000000 ,-350.000000 ,-261.141113 ,-263.536591 ,0.000000 ,-12.317156 ,-11.257379 ,-0.000052 ,0.024341 ,20.859697 ,1436.551758
638 ,24 ,54 ,298 ,159 ,0 ,-162.054108 ,145.848709 ,-8.102706 ,-350.000000 ,-275.648926 ,-268.963409 ,0.000000 ,-12.592805 ,-11.526342 ,0.001715 ,0.016433 ,20.590733 ,1437.125977
639 ,25 ,53 ,296 ,156 ,0 ,-145.848709 ,145.848709 ,0.000000 ,-350.000000 ,-261.141113 ,-271.707336 ,0.000000 ,-12.853946 ,-11.798050 ,0.001715 ,0.016433 ,20.319025 ,1441.001953
640 ,24 ,57 ,294 ,151 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-273.658539 ,0.000000 ,-13.144103 ,-12.071709 ,0.001715 ,0.016433 ,20.045366 ,1446.457031
641 ,23 ,59 ,291 ,147 ,0 ,-145.848709 ,145.848709 ,0.000000 ,-350.000000 ,-261.141113 ,-273.658539 ,0.000000 ,-13.405244 ,-12.345366 ,0.001715 ,0.016433 ,19.771709 ,1451.242188
642 ,23 ,61 ,290 ,143 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-274.024384 ,0.000000 ,-13.709908 ,-12.619391 ,-0.000206 ,0.024305 ,19.497684 ,1453.204102
643 ,22 ,61 ,287 ,135 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-274.451233 ,0.000000 ,-14.000065 ,-12.893843 ,-0.000206 ,0.024305 ,19.223232 ,1453.156250
644 ,19 ,64 ,285 ,130 ,0 ,-194.464935 ,162.054108 ,-16.205412 ,-350.000000 ,-319.172455 ,-274.268311 ,0.000000 ,-14.319238 ,-13.168111 ,0.003802 ,0.008603 ,18.948965 ,1452.486328
645 ,21 ,69 ,283 ,132 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-273.963409 ,0.000000 ,-14.638410 ,-13.442074 ,0.003802 ,0.008603 ,18.675001 ,1451.577148
646 ,19 ,71 ,281 ,126 ,0 ,-145.848709 ,162.054108 ,8.102706 ,-350.000000 ,-275.648926 ,-275.060974 ,0.000000 ,-14.914059 ,-13.717135 ,0.001717 ,0.016433 ,18.399940 ,1448.849609
647 ,20 ,69 ,280 ,118 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-278.475616 ,0.000000 ,-15.233232 ,-13.995611 ,0.001717 ,0.016433 ,18.121464 ,1442.293945
648 ,20 ,73 ,278 ,114 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-283.109772 ,0.000000 ,-15.537896 ,-14.278721 ,0.003887 ,0.008626 ,17.838354 ,1442.772461
649 ,17 ,75 ,277 ,111 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-287.195129 ,0.000000 ,-15.828053 ,-14.565916 ,0.003887 ,0.008626 ,17.551159 ,1446.409180
650 ,18 ,78 ,276 ,108 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-290.731720 ,0.000000 ,-16.118210 ,-14.856647 ,0.003887 ,0.008626 ,17.260427 ,1448.418945
651 ,18 ,81 ,274 ,103 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-292.987823 ,0.000000 ,-16.408367 ,-15.149635 ,0.003887 ,0.008626 ,16.967440 ,1454.208984
652 ,17 ,83 ,273 ,98 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-294.024384 ,0.000000 ,-16.698523 ,-15.443660 ,0.003887 ,0.008626 ,16.673416 ,1457.702148
653 ,16 ,84 ,270 ,92 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-294.207336 ,0.000000 ,-17.003187 ,-15.737867 ,0.001518 ,0.016375 ,16.379208 ,1460.286133
654 ,15 ,86 ,268 ,87 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-293.170746 ,0.000000 ,-17.307852 ,-16.031038 ,0.003928 ,0.008639 ,16.086039 ,1462.917969
655 ,16 ,92 ,265 ,91 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-291.585358 ,0.000000 ,-17.612516 ,-16.322622 ,0.006380 ,0.000916 ,15.794453 ,1463.635742
656 ,16 ,95 ,264 ,86 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-289.573181 ,0.000000 ,-17.917181 ,-16.612196 ,0.003887 ,0.008626 ,15.504879 ,1463.252930
657 ,15 ,95 ,265 ,80 ,0 ,-178.259521 ,194.464935 ,8.102706 ,-350.000000 ,-333.680298 ,-288.658539 ,0.000000 ,-18.250862 ,-16.900854 ,0.001350 ,0.016321 ,15.216221 ,1460.525391
658 ,14 ,100 ,263 ,76 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-288.658539 ,0.000000 ,-18.555527 ,-17.189514 ,0.003928 ,0.008640 ,14.927562 ,1458.419922
659 ,14 ,101 ,260 ,74 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-289.756104 ,0.000000 ,-18.860191 ,-17.479269 ,0.006548 ,0.000972 ,14.637806 ,1458.898438
660 ,14 ,104 ,257 ,69 ,0 ,-178.259521 ,194.464935 ,8.102706 ,-350.000000 ,-333.680298 ,-291.280487 ,0.000000 ,-19.193872 ,-17.770550 ,0.003884 ,0.008624 ,14.346525 ,1459.185547
661 ,14 ,109 ,257 ,67 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-293.780487 ,0.000000 ,-19.498537 ,-18.064331 ,0.001179 ,0.016262 ,14.052745 ,1461.386719
662 ,14 ,110 ,255 ,62 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-295.426849 ,0.000000 ,-19.803202 ,-18.359758 ,0.003924 ,0.008639 ,13.757318 ,1467.416016
663 ,12 ,112 ,253 ,58 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-297.317078 ,0.000000 ,-20.122374 ,-18.657074 ,0.003924 ,0.008639 ,13.460001 ,1471.148438
664 ,13 ,115 ,253 ,53 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-298.170746 ,0.000000 ,-20.412531 ,-18.955246 ,0.003924 ,0.008639 ,13.161830 ,1470.765625
665 ,12 ,124 ,251 ,60 ,0 ,-194.464935 ,178.259521 ,-8.102706 ,-350.000000 ,-333.680298 ,-298.048798 ,0.000000 ,-20.746210 ,-19.253294 ,0.006794 ,0.001061 ,12.863781 ,1470.861328
666 ,11 ,126 ,249 ,56 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-296.707336 ,0.000000 ,-21.050875 ,-19.550001 ,0.003884 ,0.008623 ,12.567074 ,1472.775391
667 ,13 ,128 ,247 ,49 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-294.512207 ,0.000000 ,-21.370049 ,-19.844513 ,0.003884 ,0.008623 ,12.272562 ,1473.397461
668 ,12 ,129 ,245 ,46 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-293.048798 ,0.000000 ,-21.689220 ,-20.137562 ,0.003884 ,0.008623 ,11.979513 ,1471.626953
669 ,13 ,133 ,245 ,45 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-293.963409 ,0.000000 ,-22.008392 ,-20.431526 ,0.003884 ,0.008623 ,11.685550 ,1470.430664
670 ,13 ,137 ,243 ,42 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-295.914642 ,0.000000 ,-22.327564 ,-20.727440 ,0.003884 ,0.008623 ,11.389635 ,1471.387695
671 ,13 ,141 ,241 ,41 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-298.231720 ,0.000000 ,-22.646738 ,-21.025673 ,0.003884 ,0.008623 ,11.091403 ,1473.349609
672 ,13 ,144 ,240 ,38 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-299.146362 ,0.000000 ,-22.965910 ,-21.324820 ,0.003884 ,0.008623 ,10.792256 ,1475.120117
673 ,12 ,146 ,238 ,36 ,0 ,-162.054108 ,162.054108 ,0.000000 ,-350.000000 ,-290.156769 ,-299.451233 ,0.000000 ,-23.256067 ,-21.624269 ,0.003884 ,0.008623 ,10.492805 ,1477.321289
674 ,12 ,149 ,237 ,33 ,0 ,-178.259521 ,194.464935 ,8.102706 ,-350.000000 ,-333.680298 ,-299.695129 ,0.000000 ,-23.589746 ,-21.923965 ,0.000641 ,0.016049 ,10.193110 ,1479.666016
675 ,10 ,158 ,234 ,37 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-299.451233 ,0.000000 ,-23.894411 ,-22.223415 ,-0.002641 ,0.023457 ,9.893660 ,1482.441406
676 ,11 ,158 ,234 ,33 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-298.658539 ,0.000000 ,-24.199076 ,-22.522076 ,0.000681 ,0.016067 ,9.595000 ,1484.546875
677 ,13 ,161 ,230 ,29 ,0 ,-194.464935 ,162.054108 ,-16.205412 ,-350.000000 ,-319.172455 ,-297.195129 ,0.000000 ,-24.518250 ,-22.819269 ,0.007406 ,0.001322 ,9.297806 ,1484.977539
678 ,13 ,165 ,231 ,29 ,0 ,-178.259521 ,194.464935 ,8.102706 ,-350.000000 ,-333.680298 ,-295.182922 ,0.000000 ,-24.851929 ,-23.114452 ,0.004000 ,0.008675 ,9.002623 ,1485.791016
679 ,13 ,170 ,231 ,27 ,0 ,-162.054108 ,194.464935 ,16.205412 ,-350.000000 ,-319.172455 ,-295.182922 ,0.000000 ,-25.171101 ,-23.409636 ,-0.002892 ,0.023341 ,8.707439 ,1484.403320
680 ,11 ,174 ,228 ,26 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-296.402435 ,0.000000 ,-25.490274 ,-23.706038 ,-0.002892 ,0.023341 ,8.411037 ,1479.618164
681 ,13 ,177 ,227 ,25 ,0 ,-194.464935 ,178.259521 ,-8.102706 ,-350.000000 ,-333.680298 ,-297.256104 ,0.000000 ,-25.823954 ,-24.003294 ,0.000637 ,0.016048 ,8.113781 ,1480.096680
682 ,12 ,180 ,227 ,23 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-297.987823 ,0.000000 ,-26.128618 ,-24.301283 ,-0.002931 ,0.023322 ,7.815793 ,1481.580078
683 ,11 ,184 ,227 ,20 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-299.573181 ,0.000000 ,-26.447792 ,-24.600855 ,-0.002931 ,0.023322 ,7.516220 ,1480.575195
684 ,11 ,187 ,226 ,18 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-299.878052 ,0.000000 ,-26.752457 ,-24.900734 ,-0.006578 ,0.030558 ,7.216342 ,1484.116211
685 ,12 ,198 ,225 ,30 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-300.792694 ,0.000000 ,-27.071629 ,-25.201527 ,-0.006578 ,0.030558 ,6.915549 ,1489.188477
686 ,12 ,202 ,225 ,27 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-300.914642 ,0.000000 ,-27.376293 ,-25.502441 ,-0.002852 ,0.023363 ,6.614635 ,1491.293945
687 ,12 ,202 ,222 ,18 ,0 ,-178.259521 ,194.464935 ,8.102706 ,-350.000000 ,-333.680298 ,-299.878052 ,0.000000 ,-27.709974 ,-25.802319 ,-0.006620 ,0.030536 ,6.314756 ,1492.538086
688 ,10 ,206 ,224 ,17 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-298.048798 ,0.000000 ,-28.029146 ,-26.100368 ,-0.006620 ,0.030536 ,6.016708 ,1494.452148
689 ,13 ,210 ,224 ,16 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-295.609772 ,0.000000 ,-28.333811 ,-26.395977 ,-0.010466 ,0.037668 ,5.721098 ,1493.303711
690 ,12 ,216 ,222 ,15 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-296.219513 ,0.000000 ,-28.652983 ,-26.692198 ,-0.010466 ,0.037668 ,5.424878 ,1487.992188
691 ,12 ,219 ,221 ,15 ,0 ,-194.464935 ,178.259521 ,-8.102706 ,-350.000000 ,-333.680298 ,-297.560974 ,0.000000 ,-28.986664 ,-26.989758 ,-0.006539 ,0.030580 ,5.127317 ,1485.073242
692 ,13 ,222 ,221 ,12 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-298.414642 ,0.000000 ,-29.291328 ,-27.288174 ,-0.010503 ,0.037647 ,4.828903 ,1485.934570
693 ,13 ,227 ,219 ,11 ,0 ,-162.054108 ,194.464935 ,16.205412 ,-350.000000 ,-319.172455 ,-298.658539 ,0.000000 ,-29.610500 ,-27.586832 ,-0.018510 ,0.051736 ,4.530244 ,1486.748047
694 ,11 ,230 ,217 ,8 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-298.109772 ,0.000000 ,-29.929672 ,-27.884941 ,-0.018510 ,0.051736 ,4.232134 ,1490.480469
695 ,11 ,239 ,214 ,14 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-297.378052 ,0.000000 ,-30.248846 ,-28.182320 ,-0.018510 ,0.051736 ,3.934756 ,1495.504883
696 ,12 ,240 ,211 ,11 ,0 ,-194.464935 ,162.054108 ,-16.205412 ,-350.000000 ,-319.172455 ,-297.439026 ,0.000000 ,-30.568018 ,-28.479757 ,-0.010269 ,0.037783 ,3.637317 ,1498.950195
697 ,13 ,243 ,211 ,8 ,0 ,-162.054108 ,194.464935 ,16.205412 ,-350.000000 ,-319.172455 ,-297.439026 ,0.000000 ,-30.887190 ,-28.777197 ,-0.018588 ,0.051690 ,3.339878 ,1500.768555
698 ,13 ,248 ,207 ,9 ,0 ,-162.054108 ,194.464935 ,16.205412 ,-350.000000 ,-319.172455 ,-296.951233 ,0.000000 ,-31.206364 ,-29.074148 ,-0.026984 ,0.065551 ,3.042927 ,1500.481445
699 ,13 ,253 ,206 ,8 ,0 ,-194.464935 ,162.054108 ,-16.205412 ,-350.000000 ,-319.172455 ,-295.060974 ,0.000000 ,-31.525536 ,-29.369209 ,-0.018511 ,0.051737 ,2.747866 ,1499.620117
700 ,12 ,258 ,203 ,6 ,0 ,-194.464935 ,178.259521 ,-8.102706 ,-350.000000 ,-333.680298 ,-295.060974 ,0.000000 ,-31.859215 ,-29.664270 ,-0.014234 ,0.044855 ,2.452805 ,1497.036133
701 ,10 ,262 ,201 ,5 ,0 ,-145.848709 ,194.464935 ,24.308117 ,-350.000000 ,-304.664612 ,-297.926849 ,0.000000 ,-32.163879 ,-29.962198 ,-0.027174 ,0.065432 ,2.154878 ,1492.538086
702 ,12 ,269 ,198 ,6 ,0 ,-178.259521 ,162.054108 ,-8.102706 ,-350.000000 ,-304.664612 ,-300.000000 ,0.000000 ,-32.468544 ,-30.262197 ,-0.022824 ,0.058596 ,1.854878 ,1492.298828
703 ,12 ,273 ,194 ,4 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-300.060974 ,0.000000 ,-32.787716 ,-30.562258 ,-0.022824 ,0.058596 ,1.554817 ,1495.265625
704 ,12 ,276 ,191 ,4 ,0 ,-162.054108 ,178.259521 ,8.102706 ,-350.000000 ,-304.664612 ,-300.609772 ,0.000000 ,-33.092381 ,-30.862867 ,-0.027248 ,0.065385 ,1.254207 ,1495.791992
705 ,11 ,282 ,189 ,5 ,0 ,-178.259521 ,178.259521 ,0.000000 ,-350.000000 ,-319.172455 ,-300.121948 ,0.000000 ,-33.411556 ,-31.162991 ,-0.027248 ,0.065385 ,0.954085 ,1496.940430
